"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","facebook_I_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_clicks_P_thetas","tv_S_thetas","facebook_I_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_clicks_P_alphas","tv_S_alphas","facebook_I_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_clicks_P_gammas","tv_S_gammas","cluster","n","top_sol"
"20","4_181_4",0,0.213869571155455,0.0532614892214317,0.0495100721424079,0.0573168519449096,0.0532614892214317,0.996195973063936,0.0129704851057492,0.674715185982229,0.180116729713988,0.803473246610073,0.290888828019033,0.147657811592148,0.168883216574515,0.196497213862158,0.209533920502239,0.0639791878894055,0.983871725229213,1,0.962401141038978,0.47061195454905,0.827082539549545,0.214202072838731,0.815275796821955,7,13,FALSE
"21","4_208_2",0,0.216914996530773,0.0524557637114465,0.0489278842682391,0.0571619434038673,0.0524557637114465,0.762918397311151,0.0503460369690395,0.685244163286553,0.196137778670564,0.796199864530277,0.29339485491658,0.241339998878721,0.0891599690644546,0.162504313327433,0.226933200025031,0.068643501045358,0.942188666017471,0.360691303220667,0.960348090355604,0.469896373195763,0.804264704032385,0.231623215933319,0.843540801070319,7,13,FALSE
"22","4_216_1",0,0.184797005594856,0.0533652599114253,0.0506570229257343,0.0577863509840055,0.0533652599114253,0.587735039448821,0,0.4343161648255,0.148341869860767,0.790543824243316,0.298087393787304,0.617056983645524,0.0479937305274293,0,0.441575768498376,0,0.960648215853142,0.0114415074270998,0.914954448910281,0.294622124025999,0.714663819558146,0.315240624192633,0.933835218521415,7,13,FALSE
"23","4_224_5",0,0.204265460422952,0.0533435434276544,0.0515868733548146,0.0577553315874585,0.0533435434276544,0.587735039448821,0.256749172098459,0.326984019801522,0.284485992679037,0.790543824243316,0.298087393787304,0.617056983645524,0.0479937305274293,0.835904068798286,0.602514702980611,0,0.960648215853142,0.0114415074270998,0.914954448910281,0.211189753330621,0.831665539307454,0.315240624192633,0.933835218521415,7,13,FALSE
"24","4_247_1",0,0.227273329299736,0.0512973241663214,0.0487938811277145,0.057048895989493,0.0512973241663214,0.559454263278149,0.243625502159717,0.758419314597053,0.338670771149115,0.643910616209177,0.27554118127576,0.459576329029165,0,1,0.8825007599013,0.21431497887661,0.847366084112557,0.163150346580732,0.985443445450523,0.452820080884684,0.915512439220027,0.119143808760261,0.790543599242429,7,13,FALSE
"25","4_247_6",0,0.205912962351442,0.0518062382227001,0.0489264156701167,0.0571456292085954,0.0518062382227001,0.656483198843393,0.0994805367893826,0.366172589370696,0.379065849716985,0.780995777581467,0.123209194065823,0.204541202773093,0.0817151828027841,0.16900228385605,0.554402622747505,0.191485178277867,0.934386299019896,0.391153240253736,0.810927053855237,0.336473879969402,1,0.0890034237175424,0.546993223069363,7,13,FALSE
"26","4_249_4",0,0.230800017677082,0.0522942538192638,0.050042349612504,0.0572153033134128,0.0522942538192638,0.912069141045762,0.132601993733006,0.885612272388558,0.252388078093232,0.652370574118222,0.0296221041602048,0.280784307414558,0.160727795243562,0.647461641738027,0.296846591808643,0.0423400197930788,0.916406062787935,0.397801964292446,1,0.434876032674978,0.811342702170169,0.192498092549901,0.572684353094213,7,13,FALSE
"27","4_250_7",0,0.219580917169924,0.0528102464854473,0.0504502163622794,0.0573628105383597,0.0528102464854473,0.725556123163995,0.213460257932604,0.616977756694249,0.132391906447501,0.794597340067835,0.187605692441088,0.114366689571295,0.0419098915600397,0.533856112072619,0.442944246364205,0.104435713670608,0.980026658494007,0.108986615837763,0.857339714540487,0.312722651683366,0.974258021433289,0.0175801890546763,0.811623165445669,7,13,FALSE
"28","4_266_3",0,0.207766251416628,0.0594989225134812,0.0625150371073396,0.0615359296940002,0.0594989225134812,0.784395415207037,0.722084497366458,0.59472928050312,0.0814024445843066,0.61356590600312,0.180234433287297,0.631694284927229,0.0772435131930313,0.565472597160061,0.942652061010244,0.00619460511171083,0.941660502809015,0.198857904342226,0.748425101358739,0.19497330949448,0.784728014068364,0.0145424731444833,0.843712486352493,7,13,FALSE
"29","4_269_2",0,0.211457465581757,0.0516667855578883,0.0487970996353854,0.0570925948068428,0.0516667855578883,0.589937198488632,0.0994805367893826,0.366172589370696,0.379065849716985,0.780995777581467,0.123209194065823,0.172862739701188,0.0817151828027841,0.16900228385605,0.554402622747505,0.191485178277867,0.934386299019896,0.182402315041695,0.810927053855237,0.336473879969402,1,0.0890034237175424,0.546993223069363,7,13,FALSE
"30","4_282_1",0,0.221204855520884,0.0510916080095795,0.0482753584965942,0.0571115399705574,0.0510916080095795,0.512314049993287,0.0994805367893826,0.366172589370696,0.379065849716985,0.671327648462545,0.245074783882886,0.376890840634861,0.0163430365705123,0.16900228385605,0.554402622747505,0.191485178277867,0.864770127162872,0,0.810927053855237,0.336473879969402,1,0.0890034237175424,0.741833524048224,7,13,TRUE
"31","5_185_4",0,0.306097705011576,0.0434791660300244,0.0506468264114376,0.0514655166519171,0.0434791660300244,0.771437666157765,0.973964265399597,0.838622606684195,0.500017011690614,0.173744412336604,0.398434127237789,0.312654667056002,0.23200964260466,0.110029680386669,0.894906262371104,0.747877132314784,0.799810625729526,0.77164596371595,0.827312207033178,0.999210600171146,0.294252262079064,0.603704267906193,0.000360002523350372,8,25,FALSE
"32","5_185_7",0,0.324685736445343,0.0415977901984789,0.0489039838566859,0.0521765432404205,0.0415977901984789,0.516103735618688,0.856649745943175,0.794101758709563,0.780935642487272,0.237378471984944,0.647441556598834,0.130951807436935,0.220944268616505,0.18762086545686,0.872904915138703,0.758527815559198,0.837853962933735,0.759868383078377,0.613562797042248,0.660933786516001,0.515367845613417,0.610091645889542,0.00783109356180562,8,25,FALSE
"33","5_210_2",0,0.367071621181217,0.0387744451690922,0.0471830728220097,0.05113640387005,0.0387744451690922,0.396986828126975,0.793609619028618,0.767127294748596,0.69646014359463,0.0572103735266761,0.110223079891778,0.270220206584152,0.228324614977409,0.00156372930805586,0.965707274494742,0.527866096829232,0.755095139399049,0.731887742223016,0.284606947552877,0.485280281971068,0.138477410950846,0.340762956726679,0.00338533550785013,2,11,FALSE
"34","5_210_5",0,0.306001691839153,0.0435354064501048,0.0513525729197897,0.05233125161489,0.0435354064501048,0.99738886236582,0.98275259706447,0.930541318907827,0.74722434314566,0.79687762758381,0.441096485942047,0.232224645121664,0.180110532088693,0.261548485027943,0.874370822710241,0.693468092048556,0.800623727887618,0.761546634743279,0.94816735357893,0.699421409622378,0.463972124669805,0.22695053956449,0.0293977654529057,4,14,FALSE
"35","5_214_4",0,0.367071621181217,0.0387744451690922,0.0471830728220097,0.05113640387005,0.0387744451690922,0.396986828126975,0.793609619028618,0.767127294748596,0.69646014359463,0.0572103735266761,0.110223079891778,0.309283900716972,0.228324614977409,0.00156372930805586,0.965707274494742,0.527866096829232,0.755095139399049,0.748301617948782,0.284606947552877,0.485280281971068,0.138477410950846,0.340762956726679,0.00338533550785013,2,11,FALSE
"36","5_218_7",0,0.300379962463265,0.0423709283849086,0.0489372045755011,0.0521660769939227,0.0423709283849086,0.896393647282785,0.974000362314024,0.865070638488134,0.915493606353993,0.863507012806604,0.377035468717537,0.331893904723227,0.215941309534156,0.0276914033639129,0.912675248011948,0.633485779522063,0.784011741294226,0.716849658625185,0.551705107078486,0.772801254944493,0.0946247567597725,0.564320748428728,0.00247584729740158,4,14,TRUE
"37","5_223_2",0,0.30023033657621,0.0423563737491057,0.0489637825656124,0.0521666370701894,0.0423563737491057,0.896393647282785,0.985327732684014,0.865070638488134,0.915493606353993,0.863507012806604,0.377035468717537,0.331893904723227,0.215941309534156,0.0276914033639129,0.912675248011948,0.633485779522063,0.784011741294226,0.716849658625185,0.551705107078486,0.772801254944493,0.0946247567597725,0.564320748428728,0.00247584729740158,4,14,FALSE
"38","5_226_4",0,0.327754872731151,0.0423956404858961,0.049911761391109,0.0519332711016918,0.0423956404858961,0.407936637264895,0.924332787015453,0.864860759691854,0.645094543014798,0.216766381494526,0.507205412417955,0,0.220171954124621,0.327140573055405,0.895071835266119,0.88147995581117,0.827861272254886,0.718299394404906,0.894401435476123,0.966173351304656,0.610839447552342,0.404416287457255,0.0108784812729707,8,25,FALSE
"39","5_227_3",0,0.29840471619946,0.043997975231838,0.0512540352532581,0.0525626405334216,0.043997975231838,0.0290597299544902,0.793609619028618,0.767127294748596,0.752749645316056,0.563557493224729,0.48776068266293,0.120322072641398,0.228324614977409,0.00156372930805586,0.965707274494742,0.595528724640027,0.806207955940478,0.7126471054121,0.284606947552877,0.485280281971068,0.188926149590535,0.471527707658705,0.00695956992245869,5,7,FALSE
"40","5_227_4",0,0.292379945058036,0.0427705393730186,0.0495336001929278,0.0515021836460604,0.0427705393730186,0.896393647282785,0.985327732684014,0.721060571558997,0.776023509019879,0.883562344996917,0.071462601326517,0.331893904723227,0.215941309534156,0.0276914033639129,0.911276205186011,0.616082102165444,0.785173115950824,0.716849658625185,0.551705107078486,0.772801254944493,0.188729409307946,0.777950168222589,0,4,14,FALSE
