"","facebook_I_alphas","facebook_I_gammas","facebook_I_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_clicks_P_alphas","search_clicks_P_gammas","search_clicks_P_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","tv_S_inflexion","ooh_S_inflexion","print_S_inflexion","facebook_I_inflexion","search_clicks_P_inflexion","newsletter_inflexion","tv_S_inflation","ooh_S_inflation","print_S_inflation","facebook_I_inflation","search_clicks_P_inflation","newsletter_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"45",1.21014445675,0.81618778393,0.12076490919,0.87376828375,0.50024815727,0.33875951764,0.50124252688925,0.63448125137,0.38639634364,2.81805861775,0.55597246038,0.3928071439,1.5667668865,0.64903948618,0.04752756501,2.44102117,0.302692610312,0.33499047289,0.72097390901,48069.6388151661,323329.51940153,16095.598214541,12746.4518556002,12278.180189223,63199.6887013705,1.5033780445717,1.62957966893744,1.64509748279848,1.13389436194837,1.04986359217419,1.50655918472685,0.944069121672324,0.978464787532772,0.980529208811497,0.0513309979408604,0.0383904371544484,0.0459471000533581,0.0383904371544484,0.368531865832949,0,8544.15488599766,3.048583152e-05,65481090.2533626,1e-04,0,0.2933030128479,69.1477200984955,"5_235_7",5,235,7,1645,TRUE,TRUE,2,0.0656696034881617,2,FALSE
"46",1.3978387635,0.85595494997,0.2700776577,0.84519282275,0.92458177691,0.39824032462,0.5125551550775,0.94278668643,0.39869101453,2.9197226115,0.53836111838,0.2152184593,2.08911005375,0.49030613763,0.26383624953,2.57911013,0.317140709796,0.33310236232,0.72126085451,50358.3825050468,484277.377370912,15074.5561629315,13498.25230753,11550.8910676762,124871.036563947,1.49912782024462,1.66288024417885,1.27394148557186,1.36060491700476,1.35661300649575,1.65337048085694,0.943736289694303,0.97132706292328,0.975261805219642,0.0516619538440611,0.0444515923502035,0.0519700415343755,0.0444515923502035,0.266548218320558,0,27352.6887251172,0.000317750671,65481090.2533626,1e-04,0,0.264994859695435,69.897224187851,"5_237_2",5,237,2,1654,FALSE,TRUE,4,0.0369574993836699,4,FALSE
"47",1.21014445675,0.81618778393,0.12076490919,0.87376828375,0.50024815727,0.33875951764,0.50124252688925,0.63448125137,0.38639634364,2.81805861775,0.55597246038,0.3928071439,1.5667668865,0.64903948618,0.04752756501,2.44102117,0.302692610312,0.33499047289,0.72097390901,48069.6388151661,323329.51940153,16095.598214541,12746.4518556002,12278.180189223,63199.6887013705,1.5033780445717,1.62957966893744,1.64509748279848,1.13389436194837,1.04986359217419,1.50655918472685,0.944051952072294,0.97833188048352,0.980473556389397,0.0513388761031821,0.038508720442309,0.0460127173876194,0.038508720442309,0.368441621033318,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,0,0.264344930648804,71.0716450214386,"5_240_2",5,240,2,1675,TRUE,TRUE,3,0.0656583539790214,NA,NA
"48",1.139353696,0.78230473403,0.19037266248,0.8235295,0.88352811692,0.39241823659,0.50176524963775,0.81955786365,0.39539552221,2.999478153,0.38650069953,0.23553535546,2.15171746625,0.48661004698,0.182848041,2.49129087025,0.314465848733,0.342294467745,0.72098460464,49962.2565642455,420069.721968267,10822.9844620365,12261.6455783313,10509.0590705395,118515.087621414,1.52004862930486,1.6538216175304,1.30772709774667,1.22920156976718,1.22305995018472,1.63774930120761,0.944357354750041,0.97378352689823,0.97696681005157,0.0513760282478557,0.0425048379698245,0.0501471327043488,0.0425048379698245,0.324524822334654,0,15923.9616474923,0.000143198445,65481090.2533626,1e-04,0,0.253362894058228,71.846223115921,"5_242_4",5,242,4,1691,TRUE,TRUE,4,0.0529179628198902,3,FALSE
"49",1.34926809,0.78961183019,0.26587551837,0.7247280142,0.52391265694,0.32568494434,0.55070871905,0.69996282249,0.38316912961,2.98979753375,0.6838964171,0.33522377149,1.55972485575,0.54777764564,0.28591661709,2.361896431,0.3046396446845,0.38292044235,0.71755098758,48557.8599963353,355972.832746258,19168.2896369762,12447.3778216067,13228.1706824093,65281.0482341927,1.61994633350634,1.62105828474453,1.50320829272191,1.35296703369761,1.39818222707523,1.47771537073986,0.94411025310247,0.978463829698257,0.979609170642882,0.0513121201248268,0.0383912909021638,0.0470201219976705,0.0383912909021638,0.431337548933512,0,11239.8183258198,7.165700052e-05,65481090.2533626,1e-04,0,0.258266925811768,72.2560570240021,"5_243_7",5,243,7,1701,TRUE,TRUE,4,0.0869532588401602,4,FALSE
"50",1.21014445675,0.81618778393,0.12076490919,0.87376828375,0.50024815727,0.33875951764,0.50124252688925,0.63448125137,0.38804684296,2.74621654825,0.50403888484,0.37137007354,1.4391742325,0.69665533481,0.04752756501,2.44102117,0.302692610312,0.33499047289,0.72097390901,48069.6388151661,323669.163642154,14282.3302719189,12746.4518556002,13178.951223637,63199.6887013705,1.5033780445717,1.63397246224546,1.58926838564513,1.13389436194837,1.04986359217419,1.50655918472685,0.944106114758382,0.978172090707096,0.980291115149918,0.0513140197870201,0.0386504493360026,0.0462271727204374,0.0386504493360026,0.368160267621598,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,0,0.146924018859863,72.546450138092,"5_244_4",5,244,4,1705,TRUE,TRUE,3,0.0656267049040624,2,FALSE
"51",1.12059024,0.81730056938,0.06049421952,0.81020516275,0.39100206185,0.27397684705,0.525282380325,0.42458195918,0.39179391511,2.96490852425,0.58970304216,0.34205110432,1.63978679625,0.55108036709,0.25427846715,2.4777456765,0.3036244008843,0.326147743305,0.71757338318,48192.8786238302,217114.141485706,16530.3310503103,12740.4599797924,12846.1144875957,46260.8276595557,1.4836773679707,1.64403364757762,1.51874568419235,1.06276953959092,1.33936907791199,1.37369195915127,0.944355886135195,0.978386908391841,0.980040768065872,0.0511992386809658,0.0384597913826328,0.0465198407048295,0.0384597913826328,0.371719814913669,0,8640.80067715092,3.196191349e-05,65481090.2533626,1e-04,0,0.149292945861816,72.5559961795807,"5_244_5",5,244,5,1706,TRUE,TRUE,3,0.0668917171303147,5,FALSE
"52",1.34926809,0.78961183019,0.26587551837,0.7247280142,0.38879059189,0.29443594234,0.5188229835525,0.96666870732,0.38017200799,2.98979753375,0.6838964171,0.33522377149,1.55972485575,0.54777764564,0.28591661709,2.361896431,0.3046396446845,0.38292044235,0.71755098758,48557.8599963353,490688.68280659,19168.2896369762,12447.3778216067,13228.1706824093,46926.4490410159,1.61994633350634,1.61322381456993,1.50320829272191,1.35296703369761,1.39818222707523,1.41305176228631,0.944051123056002,0.978504115180262,0.979729021582333,0.0513392564614668,0.0383553667897076,0.0468817335360956,0.0383553667897076,0.424862686022797,0,11239.8183258198,7.165700052e-05,65481090.2533626,1e-04,0,0.186192989349365,73.6872160434723,"5_248_2",5,248,2,1731,TRUE,TRUE,2,0.0847436137643413,4,FALSE
"53",1.21014445675,0.81618778393,0.12076490919,0.87376828375,0.50024815727,0.33875951764,0.50124252688925,0.63448125137,0.38804684296,2.74621654825,0.50403888484,0.37137007354,1.4391742325,0.69665533481,0.04752756501,2.44102117,0.302692610312,0.3547285972,0.72097390901,48133.1844265433,323669.163642154,14282.3302719189,12746.4518556002,13178.951223637,63199.6887013705,1.54929303412863,1.63397246224546,1.58926838564513,1.13389436194837,1.04986359217419,1.50655918472685,0.943956546601127,0.978279077417974,0.980282922465346,0.0513826302960405,0.0385556128643654,0.0462367796895341,0.0385556128643654,0.371819295856747,0,9338.47399436589,4.261755604e-05,65481090.2533626,1e-04,0,0.176458835601807,73.7091500759125,"5_248_6",5,248,6,1735,TRUE,TRUE,4,0.0668435484560913,2,FALSE
"54",1.389622589,0.86039465923,0.15253572786,0.9503308665,0.95095825207,0.37170561229,0.5038219304675,0.74204401087,0.3915531463,2.97624542575,0.58176447362,0.19106888779,1.91407758675,0.46725567684,0.07348306596,2.50824203525,0.3038274347349,0.302422709203,0.72035091872,48168.9003148321,379392.536026667,16289.1518118187,13456.3875987066,9055.85245467193,124565.563315617,1.43328001854203,1.6433834441579,1.235978072402,1.17545555154533,1.07922152096826,1.58449036381463,0.944480329998392,0.971997517585634,0.975859060997823,0.0513192240242844,0.0439288160687377,0.051338850561526,0.0439288160687377,0.259449843607008,0,26078.541531139,0.0002982904785,65481090.2533626,1e-04,0,0.171324014663696,73.9614000320435,"5_249_1",5,249,1,1737,FALSE,TRUE,2,0.0346742677466561,8,FALSE
